pop,Source,1,2,3,4,5,6,7,8,9,10,11,12,LP_1,LP_2,LP_3
GH,-0.003105961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.001837883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.013254429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.00930976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.015661473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.001100216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.017052675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,0.000243742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.019964158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.013670958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,0.002352322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.004995053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.000286365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,0.005753005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.000240256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH,-0.006638553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,0.021005877,0.021005877,0.021005877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,0.000588595,0.000588595,0.000588595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.026220353,-0.026220353,-0.026220353,-0.026220353,-0.026220353,NA,NA,NA
LL,NA,NA,NA,-0.002784733,-0.002784733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.018047215,-0.018047215,-0.018047215,-0.018047215,-0.018047215,-0.018047215,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,0.00936448,0.00936448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,0.002561477,0.002561477,0.002561477,0.002561477,0.002561477,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.010418396,-0.010418396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.009978114,-0.009978114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.006537615,-0.006537615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,0.013816034,0.013816034,0.013816034,0.013816034,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.003991502,-0.003991502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.014393827,-0.014393827,-0.014393827,-0.014393827,-0.014393827,-0.014393827,-0.014393827,-0.014393827,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.019774432,-0.019774432,-0.019774432,-0.019774432,-0.019774432,-0.019774432,-0.019774432,-0.019774432,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.00995884,-0.00995884,-0.00995884,-0.00995884,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.0005023,-0.0005023,-0.0005023,-0.0005023,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,0.008054475,0.008054475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,0.003733828,0.003733828,0.003733828,0.003733828,0.003733828,0.003733828,0.003733828,0.003733828,0.003733828,0.003733828,NA,NA,NA
LL,NA,NA,NA,-0.005834983,-0.005834983,-0.005834983,-0.005834983,-0.005834983,-0.005834983,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.002082896,-0.002082896,-0.002082896,-0.002082896,-0.002082896,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,0.001587275,0.001587275,0.001587275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.00380917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,-0.007265566,-0.007265566,-0.007265566,-0.007265566,-0.007265566,-0.007265566,-0.007265566,-0.007265566,-0.007265566,-0.007265566,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,-0.020024384,-0.020024384,-0.020024384,-0.020024384,-0.020024384,-0.020024384,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.014579123,0.014579123,0.014579123,0.014579123,0.014579123,0.014579123,0.014579123,0.014579123,0.014579123,NA,NA,NA
LL,NA,NA,NA,NA,0.009102546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,-0.010299681,-0.010299681,-0.010299681,-0.010299681,-0.010299681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,-0.011914612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,-0.005031711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,1.48E-05,1.48E-05,1.48E-05,1.48E-05,1.48E-05,1.48E-05,1.48E-05,1.48E-05,1.48E-05,NA,NA,NA
LL,NA,NA,NA,NA,0.002791255,0.002791255,0.002791255,0.002791255,0.002791255,0.002791255,0.002791255,0.002791255,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.001065592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.013587185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.03046633,0.03046633,0.03046633,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,-0.009755038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.00020621,0.00020621,0.00020621,0.00020621,0.00020621,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,-0.006843784,-0.006843784,-0.006843784,-0.006843784,-0.006843784,-0.006843784,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.005158537,0.005158537,0.005158537,0.005158537,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.001831238,0.001831238,0.001831238,0.001831238,0.001831238,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,-0.004903636,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,-0.012644115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,-0.00595523,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.018103577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,-0.002743205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.004855459,0.004855459,0.004855459,0.004855459,0.004855459,0.004855459,0.004855459,0.004855459,0.004855459,NA,NA,NA
LL,NA,NA,NA,NA,0.014365252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,0.026020771,0.026020771,0.026020771,0.026020771,0.026020771,0.026020771,0.026020771,NA,NA,NA,NA
LL,NA,NA,NA,NA,-0.002929536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.022113483,0.022113483,0.022113483,0.022113483,0.022113483,0.022113483,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,0.005777674,0.005777674,0.005777674,0.005777674,0.005777674,0.005777674,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.008057172,0.008057172,0.008057172,0.008057172,0.008057172,0.008057172,0.008057172,0.008057172,0.008057172,NA,NA,NA
LL,NA,NA,NA,NA,0.003386594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,0.005986852,0.005986852,0.005986852,0.005986852,0.005986852,0.005986852,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,-0.007480564,-0.007480564,-0.007480564,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,0.00126826,0.00126826,0.00126826,0.00126826,0.00126826,0.00126826,0.00126826,0.00126826,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,-0.005298553,-0.005298553,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026414419,-0.026414419,-0.026414419,NA,NA,NA
LL,NA,NA,NA,NA,NA,0.001299331,0.001299331,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,-0.023139964,-0.023139964,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,-0.013574469,-0.013574469,-0.013574469,-0.013574469,-0.013574469,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,0.018790129,0.018790129,0.018790129,0.018790129,0.018790129,NA,NA,NA
LL,NA,NA,NA,NA,NA,-0.008074699,-0.008074699,-0.008074699,-0.008074699,-0.008074699,-0.008074699,-0.008074699,-0.008074699,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.006399566,-0.006399566,-0.006399566,-0.006399566,-0.006399566,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00463969,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,-0.016294876,-0.016294876,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,-0.01367269,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,-0.007729963,-0.007729963,-0.007729963,-0.007729963,-0.007729963,-0.007729963,-0.007729963,NA,NA,NA
LL,NA,NA,NA,NA,NA,0.018335817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.008958215,-0.008958215,-0.008958215,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,-0.028921837,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,0.005849448,0.005849448,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,0.000459843,0.000459843,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,-0.009468529,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.019407289,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01478142,-0.01478142,-0.01478142,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.02068202,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.007262465,-0.007262465,-0.007262465,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,0.019124369,0.019124369,0.019124369,0.019124369,0.019124369,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,-0.004277437,-0.004277437,-0.004277437,-0.004277437,-0.004277437,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,0.012824985,0.012824985,0.012824985,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004263606,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,-0.015580374,-0.015580374,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.005579845,-0.005579845,-0.005579845,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.019712851,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.010350632,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011585115,-0.011585115,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,0.01663805,0.01663805,0.01663805,0.01663805,0.01663805,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.008700281,-0.008700281,-0.008700281,-0.008700281,NA,NA,NA,NA
LL,NA,-0.007148559,-0.007148559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006291959,-0.006291959,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001901535,-0.001901535,-0.001901535,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004383597,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009968406,-0.009968406,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015027302,-0.015027302,-0.015027302,-0.015027302,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003219886,0.003219886,0.003219886,0.003219886,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,0.007016663,0.007016663,0.007016663,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023479408,-0.023479408,-0.023479408,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001439396,0.001439396,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.009209654,-0.009209654,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.027267601,-0.027267601,-0.027267601,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005372272,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,0.015258876,0.015258876,0.015258876,0.015258876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,-0.018239564,-0.018239564,-0.018239564,-0.018239564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011986952,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005510654,0.005510654,0.005510654,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.008953931,-0.008953931,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025556459,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004133715,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001708236,-0.001708236,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.026295891,-0.026295891,-0.026295891,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005818917,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.017245992,-0.017245992,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.019987259,-0.019987259,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003085008,0.003085008,0.003085008,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015573714,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.019268629,-0.019268629,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00801769,0.00801769,0.00801769,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004456729,0.004456729,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005344264,-0.005344264,-0.005344264,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006100295,-0.006100295,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.016700917,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004701014,0.004701014,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.005838248,-0.005838248,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012527237,-0.012527237,-0.012527237,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,-0.007461263,-0.007461263,-0.007461263,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,0.001591419,0.001591419,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,-0.016066001,-0.016066001,-0.016066001,-0.016066001,-0.016066001,-0.016066001,-0.016066001,-0.016066001,-0.016066001,-0.016066001,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001543222,-0.001543222,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020834228,-0.020834228,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006163983,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,-0.009914023,-0.009914023,-0.009914023,-0.009914023,-0.009914023,-0.009914023,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,-0.006290116,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006052642,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000225896,-0.000225896,-0.000225896,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.00866947,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,0.004063166,0.004063166,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.006754625,-0.006754625,-0.006754625,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,-0.001298996,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,0.007776628,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,-0.023816545,-0.023816545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,0.010375479,0.010375479,0.010375479,0.010375479,0.010375479,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,-0.005655786,-0.005655786,-0.005655786,-0.005655786,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,0.003152785,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,0.011528224,0.011528224,NA,NA,NA,NA,NA,NA
