pop,Source,1,2,3,4,5,6,7,8,9,10,11,12,LP_1,LP_2,LP_3
LL,NA,NA,NA,18.62925176,18.62925176,18.62925176,18.62925176,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,19.39527341,19.39527341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,18.39612395,18.39612395,18.39612395,18.39612395,18.39612395,18.39612395,18.39612395,18.39612395,NA,NA,NA,NA,NA
LL,NA,NA,NA,20.4848163,20.4848163,20.4848163,20.4848163,20.4848163,20.4848163,20.4848163,20.4848163,NA,NA,NA,NA,NA
LL,NA,NA,NA,21.73916649,21.73916649,21.73916649,21.73916649,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,20.35080717,20.35080717,20.35080717,20.35080717,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,20.48001094,20.48001094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,18.94698861,18.94698861,18.94698861,18.94698861,18.94698861,18.94698861,18.94698861,18.94698861,18.94698861,18.94698861,NA,NA,NA
LL,NA,NA,NA,20.17313204,20.17313204,20.17313204,20.17313204,20.17313204,20.17313204,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,20.38228263,20.38228263,20.38228263,20.38228263,20.38228263,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,20.19667094,20.19667094,20.19667094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,20.79881957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,20.98284243,20.98284243,20.98284243,20.98284243,20.98284243,20.98284243,20.98284243,20.98284243,20.98284243,20.98284243,NA,NA,NA
LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,20.77829355,20.77829355,20.77829355,20.77829355,20.77829355,20.77829355,NA,NA,NA,NA,NA,NA
LL,NA,NA,NA,NA,18.56820861,18.56820861,18.56820861,18.56820861,18.56820861,18.56820861,18.56820861,18.56820861,18.56820861,NA,NA,NA
